symbol,this_week_price_usd,last_week_price_usd,delta_price_usd,Total Liquidity V1,Total Liquidity V2,Total Liquidity amm,Total Liquidity polygon,Total Liquidity avax,Total Liquidity,Available Liquidity V1,Available Liquidity V2,Available Liquidity amm,Available Liquidity polygon,Available Liquidity avax,share,Total Borrows Stable V1,Total Borrows Variable V1,Total Borrows Variable V2,Total Borrows Stable V2,Total Borrows Variable amm,Total Borrows Stable amm,Total Borrows Variable polygon,Total Borrows Stable polygon,Total Borrows Variable avax,Total Borrows Stable avax,Total Borrows V1,Total Borrows V2,Total Borrows amm,Total Borrows polygon,Total Borrows avax,Total Borrows Variable,Total Borrows Stable,Total Borrows Variable USD,Total Borrows Stable USD,Total Borrows,Total Borrows USD,Share of borrows,V1 Interests USD,V2 Interests USD,V2 Reserve USD,amm Interests USD,amm Reserve USD,polygon Interests USD,polygon Reserve USD,avax Interests USD,avax Reserve USD,V1 Liquidations per Collateral USD,V1 Bonus USD,V2 Liquidations per Collateral USD,V2 Bonus USD,amm Liquidations per Collateral USD,amm Bonus USD,polygon Liquidations per Collateral USD,polygon Bonus USD,avax Liquidations per Collateral USD,avax Bonus USD,Total Liquidations,Total Bonus USD,V1 Flashloans USD,V1 Flashloans Fees USD,V2 Flashloans USD,V2 Flashloans Fees USD,amm Flashloans USD,amm Flashloans Fees USD,polygon Flashloans USD,polygon Flashloans Fees USD,avax Flashloans USD,avax Flashloans Fees USD,V2 Depositor LM,V2 Borrower LM,polygon Depositor LM,polygon Borrower LM,avax Depositor LM,avax Borrower LM,Total estimated weekly income,Share of income,Share of income excl liquidations,Average APY excl LM,Average Depositor APY,V2 Reserve Factor Accrued USD,amm Reserve Factor Accrued USD,polygon Reserve Factor Accrued USD,avax Reserve Factor Accrued USD,V1 Ecosystem Collection,V2 Ecosystem Collection,amm Ecosystem Collection,polygon Ecosystem Collection,avax Ecosystem Collection,Total Collections,Percentage of Total Collections USD,TVL Safety Module + Ecosystem Reserve,Share of TVL
RenFIL,5.374354891916149,6.781722223251606,-0.20752358840505147,0.0,77336.58505551748,0.0,0.0,0.0,415634.25421720976,0.0,49984.30401045058,0.0,0.0,0.0,5.807399764677638e-05,0.0,0.0,27352.281045066902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27352.281045066902,0.0,0.0,0.0,27352.281045066902,0.0,147000.86543962065,0.0,27352.281045066902,147000.86543962065,1.5784800941876387e-05,0.0,77.1711272476278,41.58830920010604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.75943644773383,1.0362885609450096e-05,5.649006083434729e-05,0.0027720526909766744,0.0027720526909766744,1020.4076009101848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.623375652267299e-05
SNX,2.0673258483599954,2.219239540704835,-0.06845303968249927,102520.75744890705,1923985.219896349,0.0,0.0,0.0,4189448.188821883,90810.43784135021,239131.6828814293,0.0,0.0,0.0,0.0001474580302417263,0.0,11710.319607556848,1684853.5370149196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11710.319607556848,1684853.5370149196,0.0,0.0,0.0,1696563.8566224764,0.0,3507350.3141889665,0.0,1696563.8566224764,3507350.3141889665,0.0009790745685101744,6.275272728388522,15813.784900107192,8521.62158903345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31959.39575784158,2396.954681838118,0.0,0.0,0.0,0.0,0.0,0.0,31959.39575784158,2396.954681838118,0.0,0.0,17649.230226206684,15.884307203586015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26754.52075091073,0.0023345853295570883,0.011586114166381271,0.161065469971087,0.1466355111643492,108872.12013664503,0.0,0.0,0.0,22.15684511234211,55909.05163326447,0.0,0.0,0.0,55931.20847837681,0.00299818865993402,0.0034125106573105668,0.00032299500381189076
STETH,1058.0331010867126,1397.656654735252,-0.24299498199210579,0.0,1316807.8965473329,0.0,0.0,0.0,1393226342.3194456,0.0,1316807.8965473329,0.0,0.0,0.0,0.3011919839654584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3711356.3475882183,278351.7260691164,0.0,0.0,0.0,0.0,0.0,0.0,3711356.3475882183,278351.7260691164,0.0,0.0,2269169.415562393,2042.2524740061538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280393.97854312253,0.02446703025994723,0.0009714341019669351,9.917878359764854e-06,7.223697071656901e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009545575887313254
SUSHI,0.8721633989009387,1.1508086620377047,-0.24212996680384435,0.0,0.0,0.0,40246.45030826039,0.0,35101.48089455011,0.0,0.0,0.0,40246.45030826039,0.0,7.588346810292449e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.4993773132938,44.64993773132938,0.0,0.0,446.4993773132938,44.64993773132938,0.0,0.0,0.0,0.0,0.0,0.0,493.162892787733,0.4438466035089597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.09378433483834,3.934859769773347e-06,2.111236158010411e-07,0.07680056478871057,0.0007559283464861841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUSD,1.001968001210788,0.997302458664,0.00467816208238192,2036594.4018474128,123060688.28015384,0.0,0.0,0.0,125343474.28578573,1653491.184898546,77583874.1214456,0.0,0.0,0.0,0.017163490368209175,0.0,383103.21694886684,44654505.555910625,822308.6027976165,0.0,0.0,0.0,0.0,0.0,0.0,383103.21694886684,45476814.158708245,0.0,0.0,0.0,45037608.77285949,822308.6027976165,45126242.84145548,823926.9071235637,45859917.37565711,45950169.74857905,0.026465422236373305,299.2246335305653,7495.051367981291,831.5010676183122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.8668172976841,27.393340864884205,0.0,0.0,0.0,0.0,0.0,0.0,547.8668172976841,27.393340864884205,0.0,0.0,27152.623583872366,24.43736122548513,0.0,0.0,0.0,0.0,0.0,0.0,38.802932868294405,77.60586573658881,0.0,0.0,0.0,0.0,15019.23490481601,0.001310570493727182,0.007131138941866001,0.0036025951698330934,0.00446881907709878,282010.8442867333,0.0,0.0,0.0,1691.8464970049092,286129.16101561754,0.0,0.0,0.0,287821.00751262245,0.007477770991382322,0.008511129917215263,0.05764843222937573
UNI,4.141822115538313,4.2726584253027635,-0.030621757402753302,9298.7496416814,1897582.6211630905,0.0,0.0,0.0,7897963.433307217,9298.7496416814,1791846.265284377,0.0,0.0,0.0,0.0016127307067739668,0.0,0.0,105734.82234387661,1.533534836806922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105736.35587871342,0.0,0.0,0.0,105734.82234387661,1.533534836806922,437934.8255663827,6.3516285020353465,105736.35587871342,437941.1771948847,6.101967609629796e-05,0.0,10797.677240737741,2701.3010089102168,0.0,0.0,0.0,0.0,0.0,0.0,6585.474286561356,658.5474286561357,2575986.9086682145,231838.8217801393,0.0,0.0,0.0,0.0,0.0,0.0,2582572.382954776,232497.36920879543,0.0,0.0,110942.77351381576,99.84849616243417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246096.1959546058,0.021474223892269568,0.006468526401981215,0.392255792920504,0.021675339382126558,6192.411241185921,0.0,0.0,0.0,51.43334368645952,1498.4237789455574,0.0,0.0,0.0,1549.8571226320169,0.00016644813203217136,0.00018944972744367627,0.001310308188483816
USDC,0.9949648811824183,1.0019303402594955,-0.006952039275777477,7410981.791094,1338194614.983835,502263.583331,147076406.450717,40844462.863795,1526304712.749286,6365721.087782,742158518.245272,228705.4627,92321249.367739,25072264.624921,0.1863034159788576,573907.913588,471352.789724,591602501.622901,4433595.115662,273558.120631,0.0,54755157.082978,0.0,15772198.238874,0.0,1045260.703312,596036096.738563,273558.120631,54755157.082978,15772198.238874,662874767.8551079,5007503.02925,659537114.6377805,4982289.656518326,667882270.8843579,664519404.2942989,0.3854299639999976,828.8851700915598,259800.9099621925,28747.9807001635,111.91536614981845,12.450880082014972,22791.378662679712,2481.76339530941,8382.560048495172,932.2519044435011,0.0,0.0,804053.7989051024,36182.42095072961,0.0,0.0,383027.28926806425,19151.364463403213,137228.93615217102,6861.446807608551,1324310.0243253377,62195.23222174138,0.0,0.0,36311707.54827187,32680.536793444684,0.0,0.0,6983778.580605696,6285.400722545126,1128291.5342555346,1015.4623808299812,1151.0909062194287,2302.1818124388574,0.0,0.0,0.0,0.0,614391.4080846405,0.05361146930174403,0.262662037645467,0.014635361875063223,0.014652974928679471,16601687.07199406,44747.576034414145,3558590.919327353,1919120.19168547,358577.131531,11751692.958106,46749.836434,3641187.965057,1944935.926579,17743143.817707,0.4577561039106974,0.4606328614885824,0.5539214333216242
USDT,1.0003730315922228,0.9987913417344788,0.0015836038936793972,7811136.771868,341540977.880254,316499.417007,56343018.272963,35476546.577953,441652867.95837504,6855934.298968,53188226.714916,249658.754229,32904238.050026,24716188.159806,0.025500575718883912,99202507.615276,-98247305.142376,282300627.422761,6052123.742577,66840.662778,0.0,23438780.222937,0.0,10760358.418147,0.0,955202.4728999883,288352751.16533804,66840.662778,23438780.222937,10760358.418147,218319301.584247,105254631.357853,218400741.58092993,105293894.66057724,323573932.9421,323694636.2415072,0.18673214541250394,132.95334230307034,183693.3056074077,20296.954964107303,25.272360873613334,2.811683455649207,8874.574317128498,964.1294646382389,3151.422327723689,350.4183513721255,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,358729.6556520864,322.8566900868778,0.0,0.0,5988935.016309921,5390.041514678928,141840.25957079246,127.65623361371321,420.1944531988829,840.3889063977672,0.0,0.0,0.0,0.0,292005.46739143843,0.025480242635230434,0.138897649823086,0.026356013627294894,0.02905744045160427,5671570.71286008,27273.269371368413,1249790.2969347301,503710.1855881195,2676.887944,4817533.995449,28799.563297,1295489.855618,508222.263908,6652722.566215999,0.17256678477472714,0.17919598890991362,0.04792763757866986
UniAAVEWETH,1809.6807322199522,1809.6807322199522,0.0,0.0,0.0,0.5094527655173889,0.0,0.0,921.9468537329881,0.0,0.0,0.5094527655173889,0.0,0.0,1.9930932509089928e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniBATWETH,107.99691490103855,107.99691490103855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniCRVWETH,1032.0569830228658,1032.0569830228658,0.0,0.0,0.0,4.1362733031869e-05,0.0,0.0,0.04268869746245095,0.0,0.0,4.1362733031869e-05,0.0,0.0,9.228574777169122e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniDAIUSDC,2227947.783901614,2227947.783901614,0.0,0.0,0.0,9.089043296401e-06,0.0,0.0,20.24991387000243,0.0,0.0,9.089043296401e-06,0.0,0.0,4.377689072029655e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniDAIWETH,149.13506882564894,149.13506882564894,0.0,0.0,0.0,4.8968310062075044,0.0,0.0,730.289229138328,0.0,0.0,4.8968310062075044,0.0,0.0,1.5787618645409258e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniLINKWETH,299.50547679095587,299.50547679095587,0.0,0.0,0.0,157.99458211357938,0.0,0.0,47320.24264631542,0.0,0.0,157.99458211357938,0.0,0.0,1.0229836553795762e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniMKRWETH,3756.651640364646,3756.651640364646,0.0,0.0,0.0,0.5823148090138052,0.0,0.0,2187.553882490337,0.0,0.0,0.5823148090138052,0.0,0.0,4.729121707544746e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniRENWETH,214.48881297612851,214.48881297612851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniSNXWETH,466.3044655761458,466.3044655761458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniUNIWETH,313.7082975529821,534.6958329506276,-0.4132957875848098,0.0,0.0,742.8078471230209,0.0,0.0,233024.9851299587,0.0,0.0,742.8078471230209,0.0,0.0,5.0376062706343285e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.8723479731914,264.5808521959787,0.0,0.0,0.0,0.0,1763.8723479731914,264.5808521959787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.5808521959787,2.3087185218872518e-05,0.0,0.00018871261945151046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniUSDCWETH,210913246.94826862,210913246.94826862,0.0,0.0,0.0,0.000423577306962191,0.0,0.0,89338.06514499917,0.0,0.0,0.000423577306962191,0.0,0.0,1.9313379504339066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniWBTCUSDC,46346853718596.91,46346853718596.91,0.0,0.0,0.0,1.412207e-11,0.0,0.0,654.5135124937858,0.0,0.0,1.412207e-11,0.0,0.0,1.4149475743619285e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniWBTCWETH,1194906004.7114742,1815144388.9210846,-0.34170195384747215,0.0,0.0,3.9444446784973e-05,0.0,0.0,47132.406315886445,0.0,0.0,3.9444446784973e-05,0.0,0.0,1.018922951436202e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57162.85428638265,8574.428142957397,0.0,0.0,0.0,0.0,57162.85428638265,8574.428142957397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8574.428142957397,0.0007482000645146432,0.0,7.938214601483349e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UniYFIWETH,49439.5607256717,49439.5607256717,0.0,0.0,0.0,3.4902913504942514,0.0,0.0,172558.47117304723,0.0,0.0,3.4902913504942514,0.0,0.0,3.730422452114373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAVAX,14.890246966059104,19.825769260533477,-0.2489448066108264,0.0,0.0,0.0,0.0,521543.5644055219,7765912.477556974,0.0,0.0,0.0,0.0,439398.58793708467,0.001414432705346838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82144.97646843726,0.0,0.0,0.0,0.0,0.0,82144.97646843726,82144.97646843726,0.0,1223158.9866361446,0.0,82144.97646843726,1223158.9866361446,4.740526392636116e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0376531058141,216.7078379431452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258412.95922399484,25841.295922399484,258412.95922399484,25841.295922399484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115151.31502256189,103.63618352030569,0.0,0.0,0.0,0.0,0.0,0.0,27388.677596968748,0.0023899215205219313,0.0007360399101324624,0.012349452328522833,0.0006977086117599883,0.0,0.0,0.0,284680.0305621248,0.0,0.0,0.0,0.0,19340.810410712154,19340.810410712154,0.007467451112572287,0.0,0.0
WBTC,20388.635582081683,26884.469440136767,-0.24162031065999856,26.3463189,32628.52093867,4.70112941,3752.73032424,2095.1839982,785115032.1456758,26.12938025,31801.8787652,4.31829809,3695.0575239,2064.58301848,0.16569329943934222,0.00866757,0.20827108,817.98569528,8.65647819,0.38283132,0.0,57.67280034,0.0,30.60097972,0.0,0.21693865,826.64217347,0.38283132,57.67280034,30.60097972,906.8505777400001,8.66514576,18489445.956941098,176670.4991662602,915.5157235,18666116.45610736,5.283374147404713e-07,0.6469314070194518,2289.7924090211663,572.8046485200332,0.3480340093861343,0.0872633602913096,32.278064535416796,7.808643541581463,12.656041651221384,1.3607375387481315,28161.42937794646,2816.142937794646,28413130.228134863,1846853.4648287662,53280.85373452439,5328.085373452439,6614381.872874087,661438.1872874087,2054804.3811317475,102740.21905658738,37163758.765253164,2619176.099484009,0.0,0.0,557796048.2158041,502016.4433942237,0.0,0.0,2379465.221196524,2141.5186990768716,1717519.5403604528,1545.7675863244076,152.52635333442024,0.0,0.0,0.0,0.0,0.0,3136106.8228601585,0.2736550225936673,0.24588739121807315,1.0187983065193048e-05,1.6837666975429321e-06,58011.87697832984,1767.116483261374,337043.7861366937,36785.02075190228,0.44577014,2.8520942,0.08683524,16.55708954,1.80562016,21.74740928,0.01149718476663207,0.011931528402390673,0.0003161378554978327
XSUSHI,1.3308834583687934,1.5240025606825145,-0.1267183581550112,0.0,6000524.322661602,0.0,0.0,0.0,7985998.562569934,0.0,5992224.148376099,0.0,0.0,0.0,0.0017240498125247225,0.0,0.0,8300.17428550316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8300.17428550316,0.0,0.0,0.0,8300.17428550316,0.0,11046.564658154175,0.0,8300.17428550316,11046.564658154175,4.789969752931368e-06,0.0,0.027189130386740746,0.014650107721206833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22363.378374574982,1900.8871618388737,0.0,0.0,0.0,0.0,0.0,0.0,22363.378374574982,1900.8871618388737,0.0,0.0,9520.782318938545,8.56870408704469,0.0,0.0,0.0,0.0,0.0,0.0,17.329865074189115,0.0,0.0,0.0,0.0,0.0,2853.5804883653987,0.00024900192408123915,0.0004531657069259108,0.009367439841440367,0.004673636108304371,3101.7951339503675,0.0,0.0,0.0,0.0,2331.1354118308504,0.0,0.0,0.0,2331.1354118308504,8.044579507512925e-05,9.156266138226998e-05,0.004346028403291081
YFI,4759.797062356549,6277.889016126837,-0.24181567241322144,27.214460161304597,1429.7732328189322,0.0,0.0,0.0,6934965.740936976,25.90533897471342,1071.8499067116397,0.0,0.0,0.0,0.001129576606751596,1.2571857570976328,0.05193542949354433,357.92332610729255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3091211865911772,357.92332610729255,0.0,0.0,0.0,357.9752615367861,1.2571857570976328,1703889.5982591116,5983.9490734698065,359.23244729388375,1709873.5473325814,2.0731041272405097e-07,0.9010086789753144,1379.2510707778815,344.9995257947914,0.0,0.0,0.0,0.0,0.0,0.0,26065.84983737714,3909.877475606571,223840.5884112354,16788.044130842653,0.0,0.0,0.0,0.0,0.0,0.0,249906.43824861254,20697.921606449225,0.0,0.0,28158.32110251806,25.342488992266254,0.0,0.0,0.0,0.0,0.0,0.0,14.03416965595942,0.0,0.0,0.0,0.0,0.0,23212.958176471093,0.0020255504525367716,0.001196322356275837,3.545879446295467e-05,3.972670766269992e-06,31061.883343741672,0.0,0.0,0.0,0.029249964382846338,6.602146748356621,0.0,0.0,0.0,6.631396712739468,0.0008184445586821803,0.0009315460418632386,2.3676668664704232e-05
ZRX,0.2345491212500002,0.31784938840969573,-0.2620746498096912,251490.2061803292,52198522.22019117,0.0,0.0,0.0,12302104.324157026,248183.08438139362,48472884.869433396,0.0,0.0,0.0,0.002470428799138744,73.3047788511306,3233.817020084455,3554638.615640799,170998.73511697358,0.0,0.0,0.0,0.0,0.0,0.0,3307.121798935586,3725637.3507577726,0.0,0.0,0.0,3557872.4326608833,171072.0398958247,834495.8526002107,40124.796628010656,3728944.472556708,874620.6492282214,0.002151946527810105,0.02123280076825094,749.639386081095,187.5196160263722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5741.1825463488085,430.58869097616065,0.0,0.0,0.0,0.0,0.0,0.0,5741.1825463488085,430.58869097616065,0.0,0.0,303.5249926403545,0.27317249337631905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.0420983777724,0.00011937462991111604,0.00044591656543258815,0.024720501278508035,0.016939769751013817,769.5743843261354,0.0,0.0,0.0,107.1904168524612,3327.4076064263077,0.0,0.0,0.0,3434.598023278769,2.088841778878333e-05,2.3775004312152728e-05,0.03531861727341849
