symbol,this_week_price_usd,last_week_price_usd,delta_price_usd,Total Liquidity V1,Total Liquidity V2,Total Liquidity amm,Total Liquidity polygon,Total Liquidity avax,Total Liquidity,Available Liquidity V1,Available Liquidity V2,Available Liquidity amm,Available Liquidity polygon,Available Liquidity avax,share,Total Borrows Stable V1,Total Borrows Variable V1,Total Borrows Variable V2,Total Borrows Stable V2,Total Borrows Variable amm,Total Borrows Stable amm,Total Borrows Variable polygon,Total Borrows Stable polygon,Total Borrows Variable avax,Total Borrows Stable avax,Total Borrows V1,Total Borrows V2,Total Borrows amm,Total Borrows polygon,Total Borrows avax,Total Borrows Variable,Total Borrows Stable,Total Borrows Variable USD,Total Borrows Stable USD,Total Borrows,Total Borrows USD,Share of borrows,V1 Interests USD,V2 Interests USD,V2 Reserve USD,amm Interests USD,amm Reserve USD,polygon Interests USD,polygon Reserve USD,avax Interests USD,avax Reserve USD,V1 Liquidations per Collateral USD,V1 Bonus USD,V2 Liquidations per Collateral USD,V2 Bonus USD,amm Liquidations per Collateral USD,amm Bonus USD,polygon Liquidations per Collateral USD,polygon Bonus USD,avax Liquidations per Collateral USD,avax Bonus USD,Total Liquidations,Total Bonus USD,V1 Flashloans USD,V1 Flashloans Fees USD,V2 Flashloans USD,V2 Flashloans Fees USD,amm Flashloans USD,amm Flashloans Fees USD,polygon Flashloans USD,polygon Flashloans Fees USD,avax Flashloans USD,avax Flashloans Fees USD,V2 Depositor LM,V2 Borrower LM,polygon Depositor LM,polygon Borrower LM,avax Depositor LM,avax Borrower LM,Total estimated weekly income,Share of income,Share of income excl liquidations,Average APY excl LM,Average Depositor APY,V2 Reserve Factor Accrued USD,amm Reserve Factor Accrued USD,polygon Reserve Factor Accrued USD,avax Reserve Factor Accrued USD,V1 Ecosystem Collection,V2 Ecosystem Collection,amm Ecosystem Collection,polygon Ecosystem Collection,avax Ecosystem Collection,Total Collections,Percentage of Total Collections USD,TVL Safety Module + Ecosystem Reserve,Share of TVL
ENJ,0.5238165788960004,0.6201313975048339,-0.15531356579648548,173005.58158309667,7033105.707938621,0.0,0.0,0.0,3774680.562821112,165976.93344203022,5552933.278927335,0.0,0.0,0.0,0.0004227205869067247,0.0,7028.648141066445,255004.21043392175,1225168.2185773645,0.0,0.0,0.0,0.0,0.0,0.0,7028.648141066445,1480172.4290112862,0.0,0.0,0.0,262032.8585749882,1225168.2185773645,137257.15553708983,641763.4248273023,1487201.0771523528,779020.5803643921,0.0005287300287007225,0.0,272.5703748005596,68.16862885269157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34739.72674978552,2258.082238736059,0.0,0.0,0.0,0.0,0.0,0.0,34739.72674978552,2258.082238736059,0.0,0.0,7474.2923716398645,6.726863134475878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605.548105523786,0.0006843937135812769,0.0001571894258072767,0.06870853332794367,0.009162705550473067,2840.3028485422606,0.0,0.0,0.0,40.92008069433197,5738.57282152205,0.0,0.0,0.0,5779.4929022163815,7.681727722638723e-05,8.755302045642036e-05,0.002400889086852375
ENS,0.0,0.0,0.0,0.0,178449.97165005928,0.0,0.0,0.0,0.0,0.0,153552.84105112255,0.0,0.0,0.0,0.0,0.0,0.0,24897.130598936714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24897.130598936714,0.0,0.0,0.0,24897.130598936714,0.0,0.0,0.0,24897.130598936714,0.0,8.851432922135319e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.779597318842608,0.0,0.0,0.0,28.779597318842608,0.0,0.0,6.442980781747217e-05
ETH,1447.334900860002,1806.0650000000028,-0.19862524280133886,6261.602407035877,982254.2697657358,1570.697790353976,95488.86950107112,40194.84704014035,1629366626.0088909,5911.060403485736,532535.5654567257,1511.0511958140823,91118.28251764346,39617.8857632406,0.1369790774006901,26.081562023648097,324.46044152649324,449437.72973664716,280.9745723630947,59.646594539893755,0.0,4370.5869834276755,0.0,576.9612768997488,0.0,350.5420035501413,449718.70430901024,59.646594539893755,4370.5869834276755,576.9612768997488,454769.38503304095,307.05613438674277,658203602.8009604,444413.0598210918,455076.4411674277,658648015.8607816,0.00016178886869837016,87.99827074158829,237188.32031738444,26370.514811433877,8.59830374798554,0.9560546905761584,519.4321953207699,60.040379884659664,18.56679790616553,2.064357649003151,563288.3678879689,28164.418394398446,19355710.448221248,967785.5224110624,18076.05620286765,903.8028101433825,5517850.809148621,275892.54045743105,1437908.1840640984,71895.40920320492,26892833.865524802,1344641.6932762403,0.0,0.0,14040593.118043553,12636.533806239197,0.0,0.0,3697765.400810555,3327.9888607294993,790963.5486728395,711.8671938055555,564.2826919941301,0.0,0.0,0.0,0.0,0.0,1666669.4378793032,0.4377804744746144,0.14568152186036756,3.59409931324017e-05,7.119942165609946e-06,324979.7637750495,14324.886377488847,304680.2119739789,50892.92704735425,104.54204229620902,236.24353051378537,9.93040638786206,211.18905719296401,35.1897346969813,597.0947710878017,0.02192816234414724,0.023075793637857243,0.0005607272950585281
FEI,0.9988686901346715,1.0045800094893667,-0.005685280715070462,0.0,22637893.197504494,0.0,0.0,0.0,22612282.725599904,0.0,6676450.382121442,0.0,0.0,0.0,0.0009410547843141432,0.0,0.0,15961442.81538305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15961442.81538305,0.0,0.0,0.0,15961442.81538305,0.0,15943385.477661131,0.0,15961442.81538305,15943385.477661131,0.005674615388284766,0.0,9984.233450039439,2499.575063610812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12483.80851365025,0.0032790951163717283,0.005647526504660938,0.02881809828526349,0.02881809828526349,600573.6820271141,0.0,0.0,0.0,0.0,615533.9307271682,0.0,0.0,0.0,615533.9307271682,0.015600924436293285,0.017781261008306817,0.0030593786370433974
FRAX,1.0145270084369278,1.0073551047381155,0.007119538745650855,0.0,84112052.73681098,0.0,0.0,0.0,85333949.23656595,0.0,35389804.46684093,0.0,0.0,0.0,0.0050664371237289845,0.0,0.0,48722248.26997005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48722248.26997005,0.0,0.0,0.0,48722248.26997005,0.0,49430036.781654,0.0,48722248.26997005,49430036.781654,0.017321743590632148,0.0,29218.89356417536,7309.681501067311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.039817452715025,10.079634905429444,0.0,0.0,0.0,0.0,37629.675339877125,0.009884105840194859,0.01702321760313537,0.02199977806958606,0.022220828408314516,111412.4560645809,0.0,0.0,0.0,0.0,114565.73517799715,0.0,0.0,0.0,114565.73517799715,0.0029492276345457974,0.003361402496173483,0.014898109103670485
GHST,1.417719079351228,1.4742437139016868,-0.03834144518809757,0.0,0.0,0.0,346124.0659758434,0.0,490706.69215657644,0.0,0.0,0.0,253404.09111672183,0.0,5.069494861070066e-05,0.0,0.0,0.0,0.0,0.0,0.0,92719.97485912162,0.0,0.0,0.0,0.0,0.0,0.0,92719.97485912162,0.0,92719.97485912162,0.0,131450.8773947429,0.0,92719.97485912162,131450.8773947429,3.296382427469928e-05,0.0,0.0,0.0,0.0,0.0,158.86183799328242,34.424221945308034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.52698989433162,19.565873736791453,0.0,0.0,156.52698989433162,19.565873736791453,0.0,0.0,0.0,0.0,0.0,0.0,27930.884711384842,25.137796240246356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.98972991562826,6.251225018868684e-05,9.88123548732277e-05,0.017836805560998915,0.0163703864613263,0.0,0.0,2203.3754743695085,0.0,0.0,0.0,0.0,1583.1177692596236,0.0,1583.1177692596236,5.694994941676455e-05,6.372218655695978e-05,9.24522512195623e-07
GUSD,1.0,1.0,0.0,0.0,10170685.27,0.0,0.0,0.0,10170685.27,0.0,5890694.76,0.0,0.0,0.0,0.0008312418501493081,0.0,0.0,4279990.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4279990.51,0.0,0.0,0.0,4279990.51,0.0,4279990.51,0.0,4279990.51,4279990.51,0.0015216230945207258,0.0,2304.26,256.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.3900000000003,0.0006725321311863105,0.0011582899859011674,0.013125834794414008,0.013125834794414008,83893.19,0.0,0.0,0.0,0.0,85787.11,0.0,0.0,0.0,85787.11,0.0021767671391362963,0.0024809853296414086,0.002507694261290203
GUniDAIUSDC,201.39754080933977,201.39754080933977,0.0,0.0,0.0,0.09999975480425624,0.0,0.0,20.139704699114166,0.0,0.0,0.09999975480425624,0.0,0.0,2.8419339445713145e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUniUSDCUSDT,301262456.89955497,301262456.89955497,0.0,0.0,0.0,4e-18,0.0,0.0,1.20504982759822e-09,0.0,0.0,4e-18,0.0,0.0,1.7004579069631665e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNC,1.504966094631315,1.9454455714320242,-0.22641572875075422,88196.02457255668,695511.1554937329,0.0,0.0,0.0,1179452.7341188847,64241.75470043563,443974.3308770478,0.0,0.0,0.0,0.00010792846579842219,510.91752592898206,23443.35234619207,236124.09702102107,15412.727595664084,0.0,0.0,0.0,0.0,0.0,0.0,23954.26987212105,251536.82461668516,0.0,0.0,0.0,259567.44936721312,15923.645121593067,390640.21056758636,23964.54601093891,275491.0944888062,414604.7565785253,9.794264980951068e-05,54.486713944735335,397.0155200148796,99.20997851740742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.5326610067318,109.05326610067318,0.0,0.0,0.0,0.0,0.0,0.0,1090.5326610067318,109.05326610067318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.7654785776956,0.0001732991784029049,0.00024913565543749615,0.01937998146753551,0.0161766458208124,15588.677586250296,0.0,0.0,0.0,811.6396806721493,10562.446568491374,0.0,0.0,0.0,11374.086249163523,0.00043434334143129113,0.0004950458130059955,0.00022042672139823034
LEND,4.890940058215641,4.890940058215641,0.0,152869.24915121216,0.0,0.0,0.0,0.0,747674.3343430109,147725.77013578243,0.0,0.0,0.0,0.0,0.0001019552242050824,1360.8958455403638,3782.583169889373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5143.479015429737,0.0,0.0,0.0,0.0,3782.583169889373,1360.8958455403638,18500.387549144234,6656.060006012611,5143.479015429737,25156.447555156847,1.828610703172006e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6258883385304,0.0,0.0,0.0,0.0,97.6258883385304,1.2115665490606925e-05,1.3808913135727173e-05,6.218515405757644e-05
LINK,6.336529219274753,7.743832791393126,-0.1817321744966549,782340.0650094753,15541510.359759016,0.0,121780.22303433309,0.0,104208219.12920298,772878.0548704993,11007010.217580933,0.0,63988.810429607045,0.0,0.010590250047697255,131.40741791620871,9330.602721059848,4533344.606877824,1155.5353002590277,0.0,0.0,57791.41260472604,0.0,0.0,0.0,9462.010138976057,4534500.142178084,0.0,57791.41260472604,0.0,4600466.62220361,1286.9427181752365,29150991.1738914,8154.750137250259,4601753.564921785,29159145.92402865,0.001636016361091901,3.2193960197320326,18982.14406373862,4748.255078095507,0.0,0.0,92.79133200145132,10.335408320450593,0.0,0.0,74458.21907505362,7445.821907505363,171231.78686058408,10787.602572216798,0.0,0.0,13158.577949034827,986.893346177612,0.0,0.0,258848.58388467252,19220.317825899772,0.0,0.0,958593.6462042894,862.7342815838605,0.0,0.0,2078.8597807644855,1.870973802688037,0.0,0.0,165.09668494211664,0.0,0.0,0.0,0.0,0.0,55945.12005763669,0.01469498428826718,0.0166138637704497,0.003468138552808654,0.0028998603017938718,21248.16621548797,0.0,115.99046345322594,0.0,142.01337343385103,4713.826306081847,0.0,19.6562040347117,0.0,4875.49588355041,0.0007838991093927049,0.0008932068004925985,0.004955726362665761
