symbol,this_week_price_usd,last_week_price_usd,delta_price_usd,Total Liquidity V1,Total Liquidity V2,Total Liquidity amm,Total Liquidity polygon,Total Liquidity avax,Total Liquidity,Available Liquidity V1,Available Liquidity V2,Available Liquidity amm,Available Liquidity polygon,Available Liquidity avax,share,Total Borrows Stable V1,Total Borrows Variable V1,Total Borrows Variable V2,Total Borrows Stable V2,Total Borrows Variable amm,Total Borrows Stable amm,Total Borrows Variable polygon,Total Borrows Stable polygon,Total Borrows Variable avax,Total Borrows Stable avax,Total Borrows V1,Total Borrows V2,Total Borrows amm,Total Borrows polygon,Total Borrows avax,Total Borrows Variable,Total Borrows Stable,Total Borrows Variable USD,Total Borrows Stable USD,Total Borrows,Total Borrows USD,Share of borrows,V1 Interests USD,V2 Interests USD,V2 Reserve USD,amm Interests USD,amm Reserve USD,polygon Interests USD,polygon Reserve USD,avax Interests USD,avax Reserve USD,V1 Liquidations per Collateral USD,V1 Bonus USD,V2 Liquidations per Collateral USD,V2 Bonus USD,amm Liquidations per Collateral USD,amm Bonus USD,polygon Liquidations per Collateral USD,polygon Bonus USD,avax Liquidations per Collateral USD,avax Bonus USD,Total Liquidations,Total Bonus USD,V1 Flashloans USD,V1 Flashloans Fees USD,V2 Flashloans USD,V2 Flashloans Fees USD,amm Flashloans USD,amm Flashloans Fees USD,polygon Flashloans USD,polygon Flashloans Fees USD,avax Flashloans USD,avax Flashloans Fees USD,V2 Depositor LM,V2 Borrower LM,polygon Depositor LM,polygon Borrower LM,avax Depositor LM,avax Borrower LM,Total estimated weekly income,Share of income,Share of income excl liquidations,Average APY excl LM,Average Depositor APY,V2 Reserve Factor Accrued USD,amm Reserve Factor Accrued USD,polygon Reserve Factor Accrued USD,avax Reserve Factor Accrued USD,V1 Ecosystem Collection,V2 Ecosystem Collection,amm Ecosystem Collection,polygon Ecosystem Collection,avax Ecosystem Collection,Total Collections,Percentage of Total Collections USD,TVL Safety Module + Ecosystem Reserve,Share of TVL
DPI,85.98511111270315,66.16221693817785,0.29961048906580423,0.0,113029.86355780241,0.0,275.4558821468113,0.0,9742570.481704358,0.0,108980.58060396955,0.0,275.4558821468113,0.0,0.0017464524687092215,0.0,0.0,4049.2829538328574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4049.2829538328574,0.0,0.0,0.0,4049.2829538328574,0.0,348178.0447120931,0.0,4049.2829538328574,348178.0447120931,2.3036393892350986e-06,0.0,11.143804996416202,2.787813958711219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0443405254875,33.30332553941156,0.0,0.0,0.0,0.0,0.0,0.0,444.0443405254875,33.30332553941156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.553547407467807,0.0,0.0,0.0,0.0,0.0,989.5784288199852,0.0007060538347053784,0.0006974051568683372,2.939934285713903e-06,5.951919691647344e-05,17.693463442328262,0.0,0.0,0.0,0.0,0.23386875649340197,0.0,0.0,0.0,0.23386875649340197,5.124532052788024e-07,5.842554363959068e-07,5.9602209912844346e-05
ENJ,0.6189970561569766,0.4466807953250004,0.3857704710734222,140958.00016936797,7858407.901419702,0.0,0.0,0.0,4951583.9442061335,133929.35202830154,5676453.392416458,0.0,0.0,0.0,0.0006686231313729706,0.0,7028.648141066445,226093.97338898634,1955860.5356142574,0.0,0.0,0.0,0.0,0.0,0.0,7028.648141066445,2181954.509003244,0.0,0.0,0.0,233122.6215300528,1955860.5356142574,144302.2164506997,1210671.913798833,2188983.1571443104,1354974.1302495326,0.0012453137705273787,0.0,529.831014122133,132.50286156722308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.4815454634404,52.61630045512363,0.0,0.0,0.0,0.0,0.0,0.0,809.4815454634404,52.61630045512363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.9501761444798,0.0005101094554900841,0.0004830357486979582,0.0121622541564336,0.011267180848867667,3641.7720804749442,0.0,0.0,0.0,40.92008069433197,5987.8965867951065,0.0,0.0,0.0,6028.816667489438,9.509975797030988e-05,0.00010842463276985351,0.003179191592624171
ENS,0.0,0.0,0.0,0.0,211404.73621225782,0.0,0.0,0.0,0.0,0.0,196507.43049066685,0.0,0.0,0.0,0.0,0.0,0.0,14897.305721590948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14897.305721590948,0.0,0.0,0.0,14897.305721590948,0.0,0.0,0.0,14897.305721590948,0.0,8.475085748515182e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.447504850009345,0.0,0.0,0.0,29.447504850009345,0.0,0.0,0.00010745140364955273
ETH,1197.8170492700008,1126.3011976900002,0.06349620485770302,4788.029566136193,874333.916752622,1652.836339405956,74250.91242723027,28495.226717982678,1178078128.4498324,4441.148728876544,568015.6701159459,1561.2768075281324,68397.97940841294,27611.972025128765,0.14920093509030524,26.081562023648097,320.79927523600077,305927.3335403269,390.9130963492599,91.55953187782382,0.0,5852.93301881734,0.0,883.2546928539124,0.0,346.88083725964884,306318.2466366762,91.55953187782382,5852.93301881734,883.2546928539124,313075.880059112,416.99465837290796,375007626.8500142,499483.31125358865,313492.87471748487,375507110.1612678,0.00017834627579190688,86.11646835771994,97168.85657903335,10802.975664045503,11.63642714594917,1.2938663102679329,1125.926046165378,132.27125799173953,51.756552854925005,5.754589132123606,12724.518396324198,636.22591981621,49850.93711495148,2492.546855747574,0.0,0.0,65035.75090349478,3251.787545174739,7249.389861988247,362.4694930994124,134860.5962767587,6743.029813837935,0.0,0.0,4004367.509912623,3603.930758921361,0.0,0.0,1954266.9923054627,1758.8402930749164,508033.44421712053,457.2300997954085,564.2826919941301,0.0,0.0,0.0,0.0,0.0,161182.7506832277,0.11500220285112536,0.11263187485496781,4.505955402516842e-06,5.706442575629356e-06,293613.48573766736,11857.485406474643,252358.37227547402,42127.358737413975,104.54204229620902,246.00870586871,9.931616762909108,211.31968407085125,35.1969515919055,606.999000590585,0.01852837009749585,0.019531730197562203,0.0006806151200295139
FEI,1.0151308120146096,1.011326654782167,0.0037615514378606107,0.0,18594673.625238918,0.0,0.0,0.0,18876026.13633543,0.0,11734738.766228281,0.0,0.0,0.0,0.0022145398930907972,0.0,0.0,6859934.859010639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6859934.859010639,0.0,0.0,0.0,6859934.859010639,0.0,6963731.243794796,0.0,6859934.859010639,6963731.243794796,0.0039026208662068526,0.0,1823.018642581003,456.4523890698474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279.4710316508504,0.001626378684220167,0.001662403263403654,0.006202582138954512,0.006202582138954512,611442.6145712403,0.0,0.0,0.0,0.0,616132.7261939942,0.0,0.0,0.0,616132.7261939942,0.015938778591080272,0.018172035896005242,0.006758625870050002
FRAX,1.0028642077029395,1.02296314112998,-0.01964775916054895,0.0,82269928.92951474,0.0,0.0,0.0,82505567.09367494,0.0,62640904.20096458,0.0,0.0,0.0,0.011678531104007897,0.0,0.0,19629024.72855016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19629024.72855016,0.0,0.0,0.0,19629024.72855016,0.0,19685246.33237886,0.0,19629024.72855016,19685246.33237886,0.011166963398830046,0.0,2892.9530847562214,723.7240522332244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246136.36902782254,221.52273212504028,0.0,0.0,0.0,0.0,0.0,0.0,5.039817452715025,10.079634905429444,0.0,0.0,0.0,0.0,4889.416719428977,0.0034885475710520063,0.003565819524643173,0.002418651120250385,0.002639460084464636,114945.4779704806,0.0,0.0,0.0,0.0,115485.1952269247,0.0,0.0,0.0,115485.1952269247,0.0029513940340395537,0.0033649277467118297,0.03431573886975758
GHST,1.300316930341089,1.1151178203252503,0.1660803070673027,0.0,0.0,0.0,553052.303940526,0.0,719143.2741780117,0.0,0.0,0.0,403154.92253280897,0.0,9.74561512690979e-05,0.0,0.0,0.0,0.0,0.0,0.0,149897.381407717,0.0,0.0,0.0,0.0,0.0,0.0,149897.381407717,0.0,149897.381407717,0.0,194914.10285825003,0.0,149897.381407717,194914.10285825003,8.527670604672375e-05,0.0,0.0,0.0,0.0,0.0,103.71409217192048,23.670524748072463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.92708181219797,0.12413437363097816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.50875129362393,9.09761573084316e-05,9.299129548908134e-05,0.007109619843153705,0.007109619843153705,0.0,0.0,2061.990541773396,0.0,0.0,0.0,0.0,1609.2856130178243,0.0,1609.2856130178243,5.3326256401292116e-05,5.9909261724464894e-05,1.1275083973792855e-06
GUSD,1.0,1.0,0.0,0.0,9214871.53,0.0,0.0,0.0,9214871.53,0.0,7011158.17,0.0,0.0,0.0,0.0013034003610804673,0.0,0.0,2203713.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203713.36,0.0,0.0,0.0,2203713.36,0.0,2203713.36,0.0,2203713.36,2203713.36,0.0012536937913598745,0.0,416.89,46.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.23,0.00033050974872257357,0.0003378305988599324,0.0026210687931316175,0.0026210687931316175,84000.07,0.0,0.0,0.0,0.0,85842.87,0.0,0.0,0.0,85842.87,0.0021875751416683595,0.002494086593426472,0.003880681364293522
GUniDAIUSDC,201.39754080933977,201.39754080933977,0.0,0.0,0.0,0.09999975480425624,0.0,0.0,20.139704699114166,0.0,0.0,0.09999975480425624,0.0,0.0,3.744045953662944e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUniUSDCUSDT,301262456.89955497,301262456.89955497,0.0,0.0,0.0,4e-18,0.0,0.0,1.20504982759822e-09,0.0,0.0,4e-18,0.0,0.0,2.240232415711533e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNC,1.5111784236791408,1.1744733186304157,0.28668604020853006,88452.98483674997,375262.22017365944,0.0,0.0,0.0,700756.41254368,64498.71496462891,124617.78925186419,0.0,0.0,0.0,5.312919648493784e-05,510.91752592898206,23443.35234619207,235212.01479281567,15432.416128979594,0.0,0.0,0.0,0.0,0.0,0.0,23954.26987212105,250644.43092179525,0.0,0.0,0.0,258655.36713900772,15943.333654908576,390874.4099892751,24093.221820815335,274598.7007939163,414967.63181009045,0.0001562193579934646,32.85907267641097,541.6966264275736,135.25259772574273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.8082968297273,0.0005064407785039636,0.0005176585324649427,0.03494855898764296,0.03494855898764296,15851.27476611219,0.0,0.0,0.0,811.6396806721493,10726.05151753125,0.0,0.0,0.0,11537.6911982034,0.00044431748674633585,0.0005065729015707477,0.00011294384033494366
LEND,4.890940058215641,4.890940058215641,0.0,149233.3270537073,0.0,0.0,0.0,0.0,729891.2573077729,144089.84803827756,0.0,0.0,0.0,0.0,0.0001310128203109037,1360.8958455403638,3782.583169889373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5143.479015429737,0.0,0.0,0.0,0.0,3782.583169889373,1360.8958455403638,18500.387549144234,6656.060006012611,5143.479015429737,25156.447555156847,2.9261281547224735e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6258883385304,0.0,0.0,0.0,0.0,97.6258883385304,1.2167912825004489e-05,1.3872816374975298e-05,7.905025542919767e-05
LINK,6.9050163733505965,6.571954548769003,0.05067926476210638,592447.8500443962,19043555.730759148,0.0,121052.22878338784,0.0,136422793.8543993,582993.3174835511,14210577.987636767,0.0,105489.48141666315,0.0,0.01912545063991841,131.40741791620871,9323.125142929002,4831896.814498001,1080.928624381201,0.0,0.0,15562.74736672467,0.0,0.0,0.0,9454.532560845211,4832977.743122382,0.0,15562.74736672467,0.0,4856782.687007654,1212.3360422974097,33536163.97559356,8371.200222066675,4857995.0230499515,33544535.175815627,0.0027637161481177818,3.5713707779109436,20380.46551344848,5098.119939119893,0.0,0.0,33.75425162172665,3.759663220651872,0.0,0.0,0.0,0.0,7518.866713172131,473.68860292984425,0.0,0.0,0.0,0.0,0.0,0.0,7518.866713172131,473.68860292984425,0.0,0.0,118542.78103023575,106.68850292721217,0.0,0.0,606.6125994298994,0.5459513394869094,0.0,0.0,165.09668494211664,0.0,0.0,0.0,0.0,0.0,37579.34401934601,0.0268124679942862,0.02706091097385352,0.0014446736863236694,0.0020538063008883607,35997.311246015786,0.0,138.07343018047487,0.0,142.01349918022612,5504.86090561298,0.0,20.1891464977943,0.0,5667.063551291,0.000997198338564111,0.001136881764534225,0.008110607081350377
