symbol,this_week_price_usd,last_week_price_usd,delta_price_usd,Total Liquidity V1,Total Liquidity V2,Total Liquidity amm,Total Liquidity polygon,Total Liquidity avax,Total Liquidity,Available Liquidity V1,Available Liquidity V2,Available Liquidity amm,Available Liquidity polygon,Available Liquidity avax,share,Total Borrows Stable V1,Total Borrows Variable V1,Total Borrows Variable V2,Total Borrows Stable V2,Total Borrows Variable amm,Total Borrows Stable amm,Total Borrows Variable polygon,Total Borrows Stable polygon,Total Borrows Variable avax,Total Borrows Stable avax,Total Borrows V1,Total Borrows V2,Total Borrows amm,Total Borrows polygon,Total Borrows avax,Total Borrows Variable,Total Borrows Stable,Total Borrows Variable USD,Total Borrows Stable USD,Total Borrows,Total Borrows USD,Share of borrows,V1 Interests USD,V2 Interests USD,V2 Reserve USD,amm Interests USD,amm Reserve USD,polygon Interests USD,polygon Reserve USD,avax Interests USD,avax Reserve USD,V1 Liquidations per Collateral USD,V1 Bonus USD,V2 Liquidations per Collateral USD,V2 Bonus USD,amm Liquidations per Collateral USD,amm Bonus USD,polygon Liquidations per Collateral USD,polygon Bonus USD,avax Liquidations per Collateral USD,avax Bonus USD,Total Liquidations,Total Bonus USD,V1 Flashloans USD,V1 Flashloans Fees USD,V2 Flashloans USD,V2 Flashloans Fees USD,amm Flashloans USD,amm Flashloans Fees USD,polygon Flashloans USD,polygon Flashloans Fees USD,avax Flashloans USD,avax Flashloans Fees USD,V2 Depositor LM,V2 Borrower LM,polygon Depositor LM,polygon Borrower LM,avax Depositor LM,avax Borrower LM,Total estimated weekly income,Share of income,Share of income excl liquidations,Average APY excl LM,Average Depositor APY,V2 Reserve Factor Accrued USD,amm Reserve Factor Accrued USD,polygon Reserve Factor Accrued USD,avax Reserve Factor Accrued USD,V1 Ecosystem Collection,V2 Ecosystem Collection,amm Ecosystem Collection,polygon Ecosystem Collection,avax Ecosystem Collection,Total Collections,Percentage of Total Collections USD,TVL Safety Module + Ecosystem Reserve,Share of TVL
ENJ,0.6095231853820302,0.707555508425901,-0.1385507170482826,173178.0646505662,7234441.332565003,0.0,0.0,0.0,4515115.771088548,166149.41650949974,6491859.892253632,0.0,0.0,0.0,0.0004818848375856531,0.0,7028.648141066445,248143.36597811696,494438.0743332546,0.0,0.0,0.0,0.0,0.0,0.0,7028.648141066445,742581.4403113716,0.0,0.0,0.0,255172.0141191834,494438.0743332546,155533.25886627307,301371.4700417624,749610.088452438,456904.72890803544,0.00021725493913090274,0.5075182615623485,36.640095728393696,9.162624559131368,0.0,0.0,0.0,0.0,0.0,0.0,596.3054065792293,59.63054065792293,2929.3337112294785,190.4066912299161,0.0,0.0,0.0,0.0,0.0,0.0,3525.639117808708,250.03723188783903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.3474704369264,0.00010549847797175417,1.8231202256095714e-05,0.0056145264318119975,0.0008773824119842106,3185.513895942168,0.0,0.0,0.0,40.92008069433197,5738.531548036115,0.0,0.0,0.0,5779.451628730447,8.784082958499303e-05,0.00010031445631711513,0.0029839630812378247
ENS,0.0,0.0,0.0,0.0,177588.2524883054,0.0,0.0,0.0,0.0,0.0,147976.70596157346,0.0,0.0,0.0,0.0,0.0,0.0,29611.546526731956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29611.546526731956,0.0,0.0,0.0,29611.546526731956,0.0,0.0,0.0,29611.546526731956,0.0,8.582134682203158e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.74400850101764,0.0,0.0,0.0,28.74400850101764,0.0,0.0,6.6284606340447e-05
ETH,1811.253968210003,2045.796186450002,-0.11464593579431381,7611.146225485462,1240641.9954266467,1501.892523655496,108787.91756557875,51669.862728822736,2554253556.229727,7248.085898247057,761526.9045627244,1442.8568440977888,103824.81616817709,51224.90787686946,0.19900103015577492,26.081562023648097,336.9787652147571,478831.7998621861,283.29100173618247,59.03567955770736,0.0,4963.101397401665,0.0,444.9548519532801,0.0,363.0603272384052,479115.09086392226,59.03567955770736,4963.101397401665,444.9548519532801,484635.8705563134,309.37256375983054,877798643.682032,560352.2837652953,484945.2431200733,878358995.9657973,0.00014054873446724846,94.9355907927356,246650.18275433782,27422.54022271138,8.322079875127564,0.925340502105519,566.0844451140348,65.32899192254368,17.174429247614974,1.9095450252238537,116756.93589888798,5837.846794944399,2250052.516896222,112502.62584481109,6107.118685074454,305.35593425372275,1324990.2149585418,66249.5107479271,76295.98026506342,3814.7990132531713,3774202.766703789,188710.1383351895,0.0,0.0,10566989.442220932,9510.290497998838,0.0,0.0,2979631.8370415135,2681.6686533373622,584305.8030075668,525.8752227068102,564.2826919941301,0.0,0.0,0.0,0.0,0.0,529592.6313168813,0.1885327938403266,0.13419705598199344,5.36744448563318e-06,3.8417789047396215e-06,344272.6395111824,17924.7596600075,381136.10490908555,63684.84886044881,104.54204229620902,235.7051153431784,9.930402850474605,211.18374403142514,35.189523035593645,596.5508275568808,0.026943025845037175,0.028402752562726584,0.0007911440112672299
FEI,0.9950492810774555,1.010275432725547,-0.01507128764579968,0.0,22356232.710844167,0.0,0.0,0.0,22245553.286525782,0.0,5476882.668214242,0.0,0.0,0.0,0.0006471227390870153,0.0,0.0,16879350.042629924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16879350.042629924,0.0,0.0,0.0,16879350.042629924,0.0,16795785.124973625,0.0,16879350.042629924,16795785.124973625,0.004892039505033209,0.0,10000.515317502553,2503.6128118324273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12504.12812933498,0.004451418073735187,0.004922567797192532,0.029453481682395036,0.029453481682395036,593589.8718546828,0.0,0.0,0.0,0.0,615515.6951995158,0.0,0.0,0.0,615515.6951995158,0.01527225922901504,0.017440959842146386,0.002727660675487786
FRAX,1.0078517634732087,1.0127822763399692,-0.004868285101294001,0.0,70694967.01336703,0.0,0.0,0.0,71250047.17310227,0.0,24038533.89260562,0.0,0.0,0.0,0.0028768238458459485,0.0,0.0,46656433.1207614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656433.1207614,0.0,0.0,0.0,46656433.1207614,0.0,47022768.3981292,0.0,46656433.1207614,47022768.3981292,0.013522150640531558,0.0,21009.70848519535,5255.974824674775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.039817452715025,10.079634905429444,0.0,0.0,0.0,0.0,27694.80757767906,0.009859237343440063,0.010902764792652297,0.019071195324673152,0.019417085279677344,97552.35380082022,0.0,0.0,0.0,0.0,114524.7914281016,0.0,0.0,0.0,114524.7914281016,0.0028781653125520574,0.003286872288018161,0.010819510955681764
GHST,1.462641155091084,1.5062205844755026,-0.028932966282354866,0.0,0.0,0.0,369703.83033173607,0.0,540744.0374380086,0.0,0.0,0.0,225388.52389026,0.0,3.914517345764651e-05,0.0,0.0,0.0,0.0,0.0,0.0,144315.30644147607,0.0,0.0,0.0,0.0,0.0,0.0,144315.30644147607,0.0,144315.30644147607,0.0,211081.50651088433,0.0,144315.30644147607,211081.50651088433,4.182602875760228e-05,0.0,0.0,0.0,0.0,0.0,206.74203656959213,44.985290083732686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6727216394404503,0.08409020493005628,0.0,0.0,0.6727216394404503,0.08409020493005628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.81141685825486,8.964382646927626e-05,9.909885911597138e-05,0.01660033739228156,0.016594793855810336,0.0,0.0,2192.0625129199175,0.0,0.0,0.0,0.0,1582.2661106151052,0.0,1582.2661106151052,5.770811396809266e-05,6.242227539932916e-05,9.819113069071778e-07
GUSD,1.0,1.0,0.0,0.0,10171038.25,0.0,0.0,0.0,10171038.25,0.0,5027452.84,0.0,0.0,0.0,0.000596975679700289,0.0,0.0,5143585.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5143585.41,0.0,0.0,0.0,5143585.41,0.0,5143585.41,0.0,5143585.41,5143585.41,0.0014907341194822404,0.0,2163.13,240.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2403.57,0.0008556610128127914,0.00094622641082352,0.012321469718197158,0.012321469718197158,83225.72,0.0,0.0,0.0,0.0,85782.07,0.0,0.0,0.0,85782.07,0.0021390261167594086,0.0024427734000760024,0.0022904197044607403
GUniDAIUSDC,201.39754080933977,201.39754080933977,0.0,0.0,0.0,0.09999975480425624,0.0,0.0,20.139704699114166,0.0,0.0,0.09999975480425624,0.0,0.0,2.391452348604584e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUniUSDCUSDT,301262456.89955497,301262456.89955497,0.0,0.0,0.0,4e-18,0.0,0.0,1.20504982759822e-09,0.0,0.0,4e-18,0.0,0.0,1.4309143472804086e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNC,1.8538834757743443,2.5327012610669275,-0.2680212608282999,88394.95584690754,700132.7785536678,0.0,0.0,0.0,1461838.5369950077,64440.685974786495,439455.59965769254,0.0,0.0,0.0,0.00011092571169655003,510.91752592898206,23443.35234619207,245284.11474500518,15393.06415097013,0.0,0.0,0.0,0.0,0.0,0.0,23954.26987212105,260677.17889597532,0.0,0.0,0.0,268727.46709119726,15903.981676899113,498189.41072706453,29484.128829821213,284631.4487680964,527673.5395568857,8.249300406897736e-05,18.051236918505982,345.15857194016223,86.24059100704865,0.0,0.0,0.0,0.0,0.0,0.0,3427.537586442285,342.7537586442285,994.2092105771959,99.4209210577196,0.0,0.0,0.0,0.0,0.0,0.0,4421.746797019481,442.1746797019481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.625079567665,0.0003174148531693081,0.00017693757149079626,0.01715423923791362,0.008647109487556022,19036.057710757756,0.0,0.0,0.0,811.6396806721493,10562.272257376955,0.0,0.0,0.0,11373.911938049105,0.0005257894408173846,0.0006004529117275881,0.00023516024211088206
LEND,4.890940058215641,4.890940058215641,0.0,152869.24915121216,0.0,0.0,0.0,0.0,747674.3343430109,147725.77013578243,0.0,0.0,0.0,0.0,8.579406317430431e-05,1360.8958455403638,3782.583169889373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5143.479015429737,0.0,0.0,0.0,0.0,3782.583169889373,1360.8958455403638,18500.387549144234,6656.060006012611,5143.479015429737,25156.447555156847,1.4907032837901351e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6258883385304,0.0,0.0,0.0,0.0,97.6258883385304,1.1906302277747282e-05,1.3597028231430757e-05,6.638608547711327e-05
LINK,6.667038251732609,7.37872124306477,-0.09645072200024751,788419.9684125949,15428979.370908398,0.0,122704.52952368229,0.0,108940097.53087144,778684.097366184,11615644.060613673,0.0,106275.72556182361,0.0,0.009896293655037374,131.40741791620871,9604.4636284946,3812053.6308078244,1281.6794869005466,0.0,0.0,16428.803961858674,0.0,0.0,0.0,9735.871046410808,3813335.310294725,0.0,16428.803961858674,0.0,3838086.8983981777,1413.0869048167554,25588672.165094417,9421.104447435744,3839499.9853029945,25598093.269541852,0.0011127789612893264,2.8703962792201922,14240.024099633863,3562.041315713662,0.0,0.0,26.1399080593656,2.911389978789884,0.0,0.0,37858.73607823706,3785.873607823706,63271.205247181504,3986.085930572435,0.0,0.0,7.299685944077189,0.5474764458057891,0.0,0.0,101137.24101136264,7772.507014841946,0.0,0.0,380158.5997524834,342.1427397772351,0.0,0.0,18375.540217026737,16.537986195324063,0.0,0.0,165.09668494211664,0.0,0.0,0.0,0.0,0.0,41570.480743618326,0.01479891979688509,0.01330543124372816,0.0018639813885749463,0.0024262803684074164,12790.359057469293,0.0,106.82439048814122,0.0,142.01337343385103,4665.6001202200005,0.0,19.626732390813622,0.0,4827.240226044664,0.0008025117945820753,0.0009157863336191731,0.005566314160497904
