symbol,this_week_price_usd,last_week_price_usd,delta_price_usd,Total Liquidity V1,Total Liquidity V2,Total Liquidity amm,Total Liquidity polygon,Total Liquidity avax,Total Liquidity,Available Liquidity V1,Available Liquidity V2,Available Liquidity amm,Available Liquidity polygon,Available Liquidity avax,share,Total Borrows Stable V1,Total Borrows Variable V1,Total Borrows Variable V2,Total Borrows Stable V2,Total Borrows Variable amm,Total Borrows Stable amm,Total Borrows Variable polygon,Total Borrows Stable polygon,Total Borrows Variable avax,Total Borrows Stable avax,Total Borrows V1,Total Borrows V2,Total Borrows amm,Total Borrows polygon,Total Borrows avax,Total Borrows Variable,Total Borrows Stable,Total Borrows Variable USD,Total Borrows Stable USD,Total Borrows,Total Borrows USD,Share of borrows,V1 Interests USD,V2 Interests USD,V2 Reserve USD,amm Interests USD,amm Reserve USD,polygon Interests USD,polygon Reserve USD,avax Interests USD,avax Reserve USD,V1 Liquidations per Collateral USD,V1 Bonus USD,V2 Liquidations per Collateral USD,V2 Bonus USD,amm Liquidations per Collateral USD,amm Bonus USD,polygon Liquidations per Collateral USD,polygon Bonus USD,avax Liquidations per Collateral USD,avax Bonus USD,Total Liquidations,Total Bonus USD,V1 Flashloans USD,V1 Flashloans Fees USD,V2 Flashloans USD,V2 Flashloans Fees USD,amm Flashloans USD,amm Flashloans Fees USD,polygon Flashloans USD,polygon Flashloans Fees USD,avax Flashloans USD,avax Flashloans Fees USD,V2 Depositor LM,V2 Borrower LM,polygon Depositor LM,polygon Borrower LM,avax Depositor LM,avax Borrower LM,Total estimated weekly income,Share of income,Share of income excl liquidations,Average APY excl LM,Average Depositor APY,V2 Reserve Factor Accrued USD,amm Reserve Factor Accrued USD,polygon Reserve Factor Accrued USD,avax Reserve Factor Accrued USD,V1 Ecosystem Collection,V2 Ecosystem Collection,amm Ecosystem Collection,polygon Ecosystem Collection,avax Ecosystem Collection,Total Collections,Percentage of Total Collections USD,TVL Safety Module + Ecosystem Reserve,Share of TVL
ETH,2045.796186450002,2145.771218120001,-0.04659165470473181,7825.177983511626,1187454.1658846154,1495.2299023509506,108184.32309338453,56514.511538430655,2785297106.862498,7449.883666703641,732312.7952299856,1445.188613993847,104232.73321854058,56085.195529918485,0.2155898297209,26.081562023648097,349.21275478433637,454859.0924670875,282.2781875422853,50.04128835710382,0.0,3951.5898748439495,0.0,429.3160085121708,0.0,375.29431680798444,455141.3706546298,50.04128835710382,3951.5898748439495,429.3160085121708,459639.25239358505,308.3597495659334,940328229.6895263,630841.1997166642,459947.612143151,940959070.889243,0.00012354951966199966,106.775125831774,229044.6430961872,25465.10208789754,6.231427339871104,0.6928742763939446,557.2884653308465,64.26261405035731,17.819699319039678,1.981289200173177,10475.894727549972,523.7947363774987,320525.47792084015,16026.273896042008,0.0,0.0,180356.00111792434,9017.800055896218,513.9965655912603,25.699828279563015,511871.3703319057,25593.568516595293,0.0,0.0,5638445.737387695,5074.601163648926,0.0,0.0,2147322.546740485,1932.5902920664364,183047.81612404325,164.7430345116389,564.2826919941301,0.0,0.0,0.0,0.0,0.0,340146.0526673051,0.10874673294745839,0.10470200852557918,2.635574581265995e-06,2.8782615322232565e-06,357879.5332833759,20244.820738001737,430416.24963798927,71929.34656323971,104.54204229620902,235.70510394625794,9.930402817518823,211.18369894881994,35.18952301517904,596.5507710239847,0.030057459075263415,0.03175266520232653,0.0009302606823899915
FEI,1.010275432725547,1.0039146703989008,0.006335959134971869,0.0,23133891.046211164,0.0,0.0,0.0,23371601.78733664,0.0,5351495.216278846,0.0,0.0,0.0,0.0006319790480657261,0.0,0.0,17782395.829932317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17782395.829932317,0.0,0.0,0.0,17782395.829932317,0.0,17965117.641981833,0.0,17782395.829932317,17965117.641981833,0.004776645003092009,0.0,10964.538186313232,2744.862815359082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13709.401001672313,0.004382977717682562,0.004563314209497522,0.030273402587889832,0.030273402587889832,600131.0060603492,0.0,0.0,0.0,0.0,615515.6619671321,0.0,0.0,0.0,615515.6619671321,0.015315154726075645,0.0175279350538652,0.0029774915533048183
FRAX,1.0127822763399692,0.9984030604955338,0.014402215311017263,0.0,78210103.73484573,0.0,0.0,0.0,79209806.89336218,0.0,26803636.30079978,0.0,0.0,0.0,0.003173200803644176,0.0,0.0,51406467.43404594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51406467.43404594,0.0,0.0,0.0,51406467.43404594,0.0,52063559.106449544,0.0,51406467.43404594,52063559.106449544,0.013808625572383418,0.0,30066.15606355525,7521.583809038977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253195.56908499234,227.8760121764931,0.0,0.0,0.0,0.0,0.0,0.0,5.039817452715025,10.079634905429444,0.0,0.0,0.0,0.0,39212.01108789349,0.012536315105437072,0.013052118568749395,0.024578034960926545,0.024880561217329917,92747.90220663427,0.0,0.0,0.0,0.0,114524.78910872788,0.0,0.0,0.0,114524.78910872788,0.0028566568955984517,0.0032693954081948807,0.013418458594134337
GHST,1.5062205844755026,1.5343466900000002,-0.0183309976212076,0.0,0.0,0.0,374261.1679918951,0.0,563719.8751992366,0.0,0.0,0.0,240732.9573299849,0.0,4.238496961969642e-05,0.0,0.0,0.0,0.0,0.0,0.0,133528.21066191024,0.0,0.0,0.0,0.0,0.0,0.0,133528.21066191024,0.0,133528.21066191024,0.0,201122.93950715047,0.0,133528.21066191024,201122.93950715047,3.586788115223607e-05,0.0,0.0,0.0,0.0,0.0,260.73093377559627,56.93874473713929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3834064134192532,0.17292580167740665,0.0,0.0,1.3834064134192532,0.17292580167740665,0.0,0.0,0.0,0.0,0.0,0.0,204.0355148610806,0.18363196337497253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.026236277788,0.00010167489499168945,0.00010580072229665841,0.019529091973549247,0.01951847308900348,0.0,0.0,2211.049441783939,0.0,0.0,0.0,0.0,1582.2660245343852,0.0,1582.2660245343852,5.869627889712106e-05,6.232328106053603e-05,1.1021281094761892e-06
GUSD,1.0,1.0,0.0,0.0,10154700.53,0.0,0.0,0.0,10154700.53,0.0,4830966.33,0.0,0.0,0.0,0.000564705161503921,0.0,0.0,5323734.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5323734.2,0.0,0.0,0.0,5323734.2,0.0,5323734.2,0.0,5323734.2,5323734.2,0.001430042869781109,0.0,2451.83,272.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2724.37,0.0008709974274781416,0.0009068343927945687,0.013988462917281126,0.013988462917281126,82985.28,0.0,0.0,0.0,0.0,85782.07,0.0,0.0,0.0,85782.07,0.002112705730804043,0.0024179559070606265,0.0024508210971935403
GUniDAIUSDC,201.39754080933977,201.39754080933977,0.0,0.0,0.0,0.09999975480425624,0.0,0.0,20.139704699114166,0.0,0.0,0.09999975480425624,0.0,0.0,2.3541863920948795e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUniUSDCUSDT,301262456.89955497,301262456.89955497,0.0,0.0,0.0,4e-18,0.0,0.0,1.20504982759822e-09,0.0,0.0,4e-18,0.0,0.0,1.4086164361947127e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNC,2.5327012610669275,1.3220646073505726,0.9157167108061985,90243.79986844747,706481.8282979261,0.0,0.0,0.0,2017868.0031813143,66289.52999632641,446028.15247091174,0.0,0.0,0.0,0.00015167397158412534,510.91752592898206,23443.35234619207,245070.43399861548,15383.241828398903,0.0,0.0,0.0,0.0,0.0,0.0,23954.26987212105,260453.67582701438,0.0,0.0,0.0,268513.78634480754,15894.159354327885,680065.2052893495,40255.15744030494,284407.9456991354,720320.3627296545,7.639666812369059e-05,40.29579986550111,596.9799619153262,149.15765853962816,0.0,0.0,0.0,0.0,0.0,0.0,638.2570239532415,63.82570239532416,1300.596344864885,130.0596344864885,0.0,0.0,0.0,0.0,0.0,0.0,1938.8533688181265,193.88533688181266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.318757202268,0.0003134137858043307,0.00026177239992719635,0.01000141892471346,0.008023359785002326,25888.480232628255,0.0,0.0,0.0,811.6396806721493,10562.270633421678,0.0,0.0,0.0,11373.910314093828,0.0007094736240639608,0.0008119805400235731,0.00026973092509881513
LEND,4.890940058215641,4.890940058215641,0.0,152869.24915121216,0.0,0.0,0.0,0.0,747674.3343430109,147725.77013578243,0.0,0.0,0.0,0.0,8.445713591798244e-05,1360.8958455403638,3782.583169889373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5143.479015429737,0.0,0.0,0.0,0.0,3782.583169889373,1360.8958455403638,18500.387549144234,6656.060006012611,5143.479015429737,25156.447555156847,1.3816233522485127e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6258883385304,0.0,0.0,0.0,0.0,97.6258883385304,1.175979706736382e-05,1.345888846244813e-05,7.387395659882782e-05
LINK,7.37872124306477,7.856388438719805,-0.06079984453172882,803073.2609738836,15425796.251996871,0.0,135250.90507664884,0.0,120746282.95271632,793331.5898742849,12013551.768516751,0.0,119479.70988520351,0.0,0.011149238358297777,131.40741791620871,9610.26368168247,3410963.5696006324,1280.9138794875926,0.0,0.0,15771.195191445328,0.0,0.0,0.0,9741.67109959868,3412244.48348012,0.0,15771.195191445328,0.0,3436345.02847376,1412.3212974038013,25355832.060099345,10421.125159186226,3437757.349771164,25366253.18525853,0.0009234383613813505,3.5557279018549277,10812.019048811795,2704.5457572157884,0.0,0.0,23.64993398620071,2.6338308486380817,0.0,0.0,25545.08045195271,2554.508045195271,32699.071292487344,2060.0414914267026,0.0,0.0,0.0,0.0,0.0,0.0,58244.15174444005,4614.549536621973,0.0,0.0,343592.9706654984,309.23367359894854,0.0,0.0,6033.230222406962,5.429907200166266,0.0,0.0,165.09668494211664,0.0,0.0,0.0,0.0,0.0,33723.53866648489,0.01078161755707484,0.00968922447481177,0.0010812225962454865,0.001703504467109185,10213.40835132421,0.0,115.00534950278585,0.0,142.01337343385103,4665.59971347928,0.0,19.626731849264203,0.0,4827.239818762395,0.00087724816270215,0.001003155259870408,0.006401507610070508
